date,close,volume,company,price_change,volume_change,high_low_ratio,target,headline,news_count
2024-03-13,169.43,52488700,Apple,-0.0121,-0.1226,1.0142,1,Apple market update,1.0
2024-03-14,171.28,72913500,Apple,0.0109,0.3891,1.0131,0,Apple market update,1.0
2024-03-15,170.91,121752700,Apple,-0.0022,0.6698,1.0137,1,Apple market update,1.0
2024-03-18,171.99,75604200,Apple,0.0064,-0.379,1.0241,1,Apple market update,1.0
2024-03-19,174.33,55215200,Apple,0.0136,-0.2697,1.0207,1,Apple market update,1.0
2024-03-20,176.9,53423100,Apple,0.0147,-0.0325,1.0204,0,Apple market update,1.0
2024-03-21,169.67,106181300,Apple,-0.0409,0.9876,1.0389,1,Apple market update,1.0
2024-03-22,170.57,71160100,Apple,0.0053,-0.3298,1.0176,0,Apple market update,1.0
2024-03-25,169.15,54288300,Apple,-0.0083,-0.2371,1.0147,0,Apple market update,1.0
2024-03-26,168.02,57388400,Apple,-0.0067,0.0571,1.0109,1,Apple market update,1.0
2024-03-27,171.59,60273300,Apple,0.0212,0.0503,1.0205,0,Apple market update,1.0
2024-03-28,169.78,65672700,Apple,-0.0106,0.0896,1.0101,0,Apple market update,1.0
2024-04-01,168.34,46240500,Apple,-0.0085,-0.2959,1.0104,0,Apple market update,1.0
2024-04-02,167.16,49329500,Apple,-0.007,0.0668,1.0066,1,Apple market update,1.0
2024-04-03,167.97,47691700,Apple,0.0048,-0.0332,1.0125,0,Apple market update,1.0
2024-04-04,167.14,53704400,Apple,-0.0049,0.1261,1.0184,1,Apple market update,1.0
2024-04-05,167.9,42104800,Apple,0.0045,-0.216,1.0085,0,Apple market update,1.0
2024-04-08,166.78,37425500,Apple,-0.0067,-0.1111,1.0057,1,Apple market update,1.0
2024-04-09,167.99,42373800,Apple,0.0072,0.1322,1.0103,0,Apple market update,1.0
2024-04-10,166.11,49709300,Apple,-0.0111,0.1731,1.0118,1,Apple market update,1.0
2024-04-11,173.3,91070300,Apple,0.0433,0.8321,1.0434,1,Apple market update,1.0
2024-04-12,174.8,101670900,Apple,0.0086,0.1164,1.0238,0,Apple market update,1.0
2024-04-15,170.98,73531800,Apple,-0.0219,-0.2768,1.0239,0,Apple market update,1.0
2024-04-16,167.7,73711200,Apple,-0.0192,0.0024,1.0326,0,Apple market update,1.0
2024-04-17,166.33,50901200,Apple,-0.0081,-0.3095,1.0158,0,Apple market update,1.0
2024-04-18,165.38,43122900,Apple,-0.0057,-0.1528,1.0125,0,Apple market update,1.0
2024-04-19,163.36,68149400,Apple,-0.0122,0.5804,1.0141,1,Apple market update,1.0
2024-04-22,164.19,48116400,Apple,0.0051,-0.294,1.0151,1,Apple market update,1.0
2024-04-23,165.24,49537800,Apple,0.0064,0.0295,1.0129,1,Apple market update,1.0
2024-04-24,167.34,48251800,Apple,0.0127,-0.026,1.0186,1,Apple market update,1.0
2024-04-25,168.2,50558300,Apple,0.0051,0.0478,1.0146,0,Apple market update,1.0
2024-04-26,167.62,44838400,Apple,-0.0035,-0.1131,1.0128,1,Apple market update,1.0
2024-04-29,171.78,68169400,Apple,0.0248,0.5203,1.0169,0,Apple market update,1.0
2024-04-30,168.64,65934800,Apple,-0.0183,-0.0328,1.0294,0,Apple market update,1.0
2024-05-01,167.62,50383100,Apple,-0.006,-0.2359,1.0213,1,Apple market update,1.0
2024-05-02,171.31,94214900,Apple,0.022,0.87,1.0148,1,Apple market update,1.0
2024-05-03,181.56,163224100,Apple,0.0598,0.7325,1.0238,0,Apple market update,1.0
2024-05-06,179.91,78569700,Apple,-0.0091,-0.5186,1.021,1,Apple market update,1.0
2024-05-07,180.59,77305800,Apple,0.0038,-0.0161,1.0197,1,Apple market update,1.0
2024-05-08,180.93,45057100,Apple,0.0019,-0.4172,1.0089,1,Apple market update,1.0
2024-05-09,182.74,48983000,Apple,0.01,0.0871,1.014,0,Apple market update,1.0
2024-05-10,181.48,50759500,Apple,-0.0069,0.0363,1.0163,1,Apple market update,1.0
2024-05-13,184.68,72044800,Apple,0.0176,0.4193,1.0134,1,Apple market update,1.0
2024-05-14,185.82,52393600,Apple,0.0062,-0.2728,1.0108,1,Apple market update,1.0
2024-05-15,188.09,70400000,Apple,0.0122,0.3437,1.0175,1,Apple market update,1.0
2024-05-16,188.21,52845200,Apple,0.0006,-0.2494,1.0076,1,Apple market update,1.0
2024-05-17,188.24,41282900,Apple,0.0002,-0.2188,1.0086,1,Apple market update,1.0
2024-05-20,189.4,44361300,Apple,0.0062,0.0746,1.0154,1,Apple market update,1.0
2024-05-21,190.7,42309400,Apple,0.0069,-0.0463,1.0095,0,Apple market update,1.0
2024-05-22,189.26,34648500,Apple,-0.0075,-0.1811,1.0134,0,Apple market update,1.0
2024-05-23,185.28,51005900,Apple,-0.0211,0.4721,1.0234,1,Apple market update,1.0
2024-05-24,188.35,36327000,Apple,0.0166,-0.2878,1.0135,1,Apple market update,1.0
2024-05-28,188.36,52280100,Apple,0.0001,0.4392,1.0206,1,Apple market update,1.0
2024-05-29,188.66,53068000,Apple,0.0016,0.0151,1.0145,1,Apple market update,1.0
2024-05-30,189.65,49889100,Apple,0.0053,-0.0599,1.0081,1,Apple market update,1.0
2024-05-31,190.6,75158300,Apple,0.005,0.5065,1.014,1,Apple market update,1.0
2024-06-03,192.36,50080500,Apple,0.0093,-0.3337,1.0128,1,Apple market update,1.0
2024-06-04,192.68,47471400,Apple,0.0016,-0.0521,1.0119,1,Apple market update,1.0
2024-06-05,194.19,54156800,Apple,0.0078,0.1408,1.0104,0,Apple market update,1.0
2024-06-06,192.81,41181800,Apple,-0.0071,-0.2396,1.012,1,Apple market update,1.0
2024-06-07,195.2,53103900,Apple,0.0124,0.2895,1.0144,0,Apple market update,1.0
2024-06-10,191.46,97010200,Apple,-0.0191,0.8268,1.0268,1,Apple market update,1.0
2024-06-11,205.37,172373300,Apple,0.0726,0.7769,1.0699,1,Apple market update,1.0
2024-06-12,211.24,198134300,Apple,0.0286,0.1494,1.0643,1,Apple market update,1.0
2024-06-13,212.4,97862700,Apple,0.0055,-0.5061,1.0243,0,Apple market update,1.0
2024-06-14,210.67,70122700,Apple,-0.0082,-0.2835,1.0183,1,Apple market update,1.0
2024-06-17,214.81,93728300,Apple,0.0197,0.3366,1.0293,0,Apple market update,1.0
2024-06-18,212.45,79943300,Apple,-0.011,-0.1471,1.0264,0,Apple market update,1.0
2024-06-20,207.88,86172500,Apple,-0.0215,0.0779,1.0258,0,Apple market update,1.0
2024-06-21,205.71,241805100,Apple,-0.0104,1.8061,1.0231,1,Apple market update,1.0
2024-06-24,206.35,80727000,Apple,0.0031,-0.6661,1.0296,1,Apple market update,1.0
2024-06-25,207.27,55549700,Apple,0.0045,-0.3119,1.0133,1,Apple market update,1.0
2024-06-26,211.42,66213200,Apple,0.02,0.192,1.02,1,Apple market update,1.0
2024-06-27,212.26,49772700,Apple,0.004,-0.2483,1.016,0,Apple market update,1.0
2024-06-28,208.81,82542700,Apple,-0.0163,0.6584,1.0274,1,Apple market update,1.0
2024-07-01,214.89,60402900,Apple,0.0291,-0.2682,1.0264,1,Apple market update,1.0
2024-07-02,218.38,58046200,Apple,0.0162,-0.039,1.0245,1,Apple market update,1.0
2024-07-03,219.65,37369800,Apple,0.0058,-0.3562,1.0115,1,Apple market update,1.0
2024-07-05,224.4,60412400,Apple,0.0216,0.6166,1.0217,1,Apple market update,1.0
2024-07-08,225.86,59085900,Apple,0.0065,-0.022,1.0206,1,Apple market update,1.0
2024-07-09,226.72,48076100,Apple,0.0038,-0.1863,1.0134,1,Apple market update,1.0
2024-07-10,230.98,62627700,Apple,0.0188,0.3027,1.0167,0,Apple market update,1.0
2024-07-11,225.62,64710600,Apple,-0.0232,0.0333,1.0293,1,Apple market update,1.0
2024-07-12,228.56,53046500,Apple,0.0131,-0.1803,1.0173,1,Apple market update,1.0
2024-07-15,232.39,62631300,Apple,0.0167,0.1807,1.0178,1,Apple market update,1.0
2024-07-16,232.8,43234300,Apple,0.0018,-0.3097,1.017,0,Apple market update,1.0
2024-07-17,226.91,57345900,Apple,-0.0253,0.3264,1.0213,0,Apple market update,1.0
2024-07-18,222.25,66034600,Apple,-0.0205,0.1515,1.0368,1,Apple market update,1.0
2024-07-19,222.38,49151500,Apple,0.0006,-0.2557,1.0158,0,Apple market update,1.0
2024-07-22,222.04,48201800,Apple,-0.0016,-0.0193,1.021,1,Apple market update,1.0
2024-07-23,223.08,39960300,Apple,0.0047,-0.171,1.0191,0,Apple market update,1.0
2024-07-24,216.66,61777600,Apple,-0.0288,0.546,1.0353,0,Apple market update,1.0
2024-07-25,215.62,51391200,Apple,-0.0048,-0.1681,1.029,1,Apple market update,1.0
2024-07-26,216.09,41601300,Apple,0.0022,-0.1905,1.0161,1,Apple market update,1.0
2024-07-29,216.37,36311800,Apple,0.0013,-0.1271,1.0165,1,Apple market update,1.0
2024-07-30,216.92,41643800,Apple,0.0026,0.1468,1.0195,1,Apple market update,1.0
2024-07-31,220.17,50036300,Apple,0.015,0.2015,1.0145,0,Apple market update,1.0
2024-08-01,216.48,62501000,Apple,-0.0168,0.2491,1.0344,1,Apple market update,1.0
2024-08-02,217.97,105568600,Apple,0.0069,0.6891,1.0362,0,Apple market update,1.0
2024-08-05,207.47,119548600,Apple,-0.0482,0.1324,1.0893,0,Apple market update,1.0
2024-08-06,205.45,69660500,Apple,-0.0097,-0.4173,1.0444,1,Apple market update,1.0
2024-08-07,208.02,63516400,Apple,0.0125,-0.0882,1.0351,1,Apple market update,1.0
2024-08-08,211.48,47161100,Apple,0.0166,-0.2575,1.0257,1,Apple market update,1.0
2024-08-09,214.38,42201600,Apple,0.0137,-0.1052,1.0227,1,Apple market update,1.0
2024-08-12,215.91,38028100,Apple,0.0071,-0.0989,1.0181,1,Apple market update,1.0
2024-08-13,219.62,44155300,Apple,0.0172,0.1611,1.0132,1,Apple market update,1.0
2024-08-14,220.07,41960600,Apple,0.002,-0.0497,1.0152,1,Apple market update,1.0
2024-08-15,223.05,46414000,Apple,0.0135,0.1061,1.0116,1,Apple market update,1.0
2024-08-16,224.37,44340200,Apple,0.0059,-0.0447,1.0142,0,Apple market update,1.0
2024-08-19,224.21,40687800,Apple,-0.0007,-0.0824,1.0132,1,Apple market update,1.0
2024-08-20,224.82,30299000,Apple,0.0027,-0.2553,1.0076,0,Apple market update,1.0
2024-08-21,224.72,34765500,Apple,-0.0005,0.1474,1.013,0,Apple market update,1.0
2024-08-22,222.86,43695300,Apple,-0.0083,0.2569,1.0198,1,Apple market update,1.0
2024-08-23,225.15,38677300,Apple,0.0103,-0.1148,1.0173,1,Apple market update,1.0
2024-08-26,225.49,30602200,Apple,0.0015,-0.2088,1.0151,1,Apple market update,1.0
2024-08-27,226.33,35934600,Apple,0.0037,0.1742,1.0176,0,Apple market update,1.0
2024-08-28,224.8,38052200,Apple,-0.0068,0.0589,1.0185,1,Apple market update,1.0
2024-08-29,228.08,51906300,Apple,0.0146,0.3641,1.0177,0,Apple market update,1.0
2024-08-30,227.3,52990800,Apple,-0.0034,0.0209,1.0128,0,Apple market update,1.0
2024-09-03,221.11,50190600,Apple,-0.0272,-0.0528,1.0354,0,Apple market update,1.0
2024-09-04,219.21,43840200,Apple,-0.0086,-0.1265,1.0198,1,Apple market update,1.0
2024-09-05,220.73,36615400,Apple,0.0069,-0.1648,1.0179,0,Apple market update,1.0
2024-09-06,219.18,48423000,Apple,-0.007,0.3225,1.0249,1,Apple market update,1.0
2024-09-09,219.27,67180000,Apple,0.0004,0.3874,1.021,0,Apple market update,1.0
2024-09-10,218.47,51591000,Apple,-0.0036,-0.232,1.0219,1,Apple market update,1.0
2024-09-11,221.0,44587100,Apple,0.0116,-0.1358,1.0239,1,Apple market update,1.0
2024-09-12,221.11,37455600,Apple,0.0005,-0.1599,1.017,0,Apple market update,1.0
2024-09-13,220.84,36766600,Apple,-0.0012,-0.0184,1.0096,0,Apple market update,1.0
2024-09-16,214.71,59357400,Apple,-0.0278,0.6144,1.0154,1,Apple market update,1.0
2024-09-17,215.18,45519300,Apple,0.0022,-0.2331,1.0112,1,Apple market update,1.0
2024-09-18,219.05,59894900,Apple,0.018,0.3158,1.0238,1,Apple market update,1.0
2024-09-19,227.17,66781300,Apple,0.0371,0.115,1.0231,0,Apple market update,1.0
2024-09-20,226.5,318679900,Apple,-0.0029,3.772,1.024,0,Apple market update,1.0
2024-09-23,224.78,54146000,Apple,-0.0076,-0.8301,1.0161,1,Apple market update,1.0
2024-09-24,225.68,43556100,Apple,0.004,-0.1956,1.016,0,Apple market update,1.0
2024-09-25,224.69,42308700,Apple,-0.0044,-0.0286,1.0146,1,Apple market update,1.0
2024-09-26,225.83,36636700,Apple,0.0051,-0.1341,1.0137,1,Apple market update,1.0
2024-09-27,226.1,34026000,Apple,0.0012,-0.0713,1.0098,1,Apple market update,1.0
2024-09-30,231.27,54541900,Apple,0.0229,0.6029,1.0146,0,Apple market update,1.0
2024-10-01,224.53,63285000,Apple,-0.0291,0.1603,1.0264,1,Apple market update,1.0
2024-10-02,225.09,32880600,Apple,0.0025,-0.4804,1.0195,0,Apple market update,1.0
2024-10-03,223.99,34044200,Apple,-0.0049,0.0354,1.0156,1,Apple market update,1.0
2024-10-04,225.11,37245100,Apple,0.005,0.094,1.0173,0,Apple market update,1.0
2024-10-07,220.04,39505400,Apple,-0.0225,0.0607,1.0197,1,Apple market update,1.0
2024-10-08,224.09,31855700,Apple,0.0184,-0.1936,1.0122,1,Apple market update,1.0
2024-10-09,227.83,33591100,Apple,0.0167,0.0545,1.0219,0,Apple market update,1.0
2024-10-10,227.34,28183500,Apple,-0.0022,-0.161,1.0103,0,Apple market update,1.0
2024-10-11,225.86,31759200,Apple,-0.0065,0.1269,1.0091,1,Apple market update,1.0
2024-10-14,229.58,39882100,Apple,0.0165,0.2558,1.0137,1,Apple market update,1.0
2024-10-15,232.11,64751400,Apple,0.011,0.6236,1.022,0,Apple market update,1.0
2024-10-16,230.06,34082200,Apple,-0.0089,-0.4736,1.0099,1,Apple market update,1.0
2024-10-17,230.42,32993800,Apple,0.0016,-0.0319,1.0144,1,Apple market update,1.0
2024-10-18,233.25,46431500,Apple,0.0123,0.4073,1.0093,1,Apple market update,1.0
2024-10-21,234.72,36254500,Apple,0.0063,-0.2192,1.0102,0,Apple market update,1.0
2024-10-22,234.11,38846600,Apple,-0.0026,0.0715,1.0156,0,Apple market update,1.0
2024-10-23,229.04,52287000,Apple,-0.0216,0.346,1.0324,0,Apple market update,1.0
2024-10-24,228.85,31109500,Apple,-0.0008,-0.405,1.0106,1,Apple market update,1.0
2024-10-25,229.69,38802300,Apple,0.0036,0.2473,1.0159,1,Apple market update,1.0
2024-10-28,231.66,36087100,Apple,0.0086,-0.07,1.0094,1,Apple market update,1.0
2024-10-29,231.93,35417200,Apple,0.0012,-0.0186,1.0087,0,Apple market update,1.0
2024-10-30,228.39,47070900,Apple,-0.0153,0.329,1.0171,0,Apple market update,1.0
2024-10-31,224.23,64370100,Apple,-0.0182,0.3675,1.0198,0,Apple market update,1.0
2024-11-01,221.25,65276700,Apple,-0.0133,0.0141,1.0231,0,Apple market update,1.0
2024-11-04,220.36,44944500,Apple,-0.004,-0.3115,1.014,1,Apple market update,1.0
2024-11-05,221.79,28111300,Apple,0.0065,-0.3745,1.0127,0,Apple market update,1.0
2024-11-06,221.06,54561100,Apple,-0.0033,0.9409,1.0221,1,Apple market update,1.0
2024-11-07,225.79,42137700,Apple,0.0214,-0.2277,1.0147,0,Apple market update,1.0
2024-11-08,225.52,38328800,Apple,-0.0012,-0.0904,1.0099,0,Apple market update,1.0
2024-11-11,222.81,42005600,Apple,-0.012,0.0959,1.019,0,Apple market update,1.0
2024-11-13,223.69,48566200,Apple,0.004,0.2022,1.0175,1,Apple market update,1.0
2024-11-14,226.77,44923900,Apple,0.0138,-0.075,1.0172,0,Apple market update,1.0
2024-11-15,223.57,47923700,Apple,-0.0141,0.0668,1.0118,1,Apple market update,1.0
2024-11-18,226.57,44633700,Apple,0.0134,-0.0687,1.0203,1,Apple market update,1.0
2024-11-19,226.83,36211800,Apple,0.0011,-0.1887,1.0154,1,Apple market update,1.0
2024-11-20,227.55,35169600,Apple,0.0032,-0.0288,1.0179,0,Apple market update,1.0
2024-11-21,227.07,42108300,Apple,-0.0021,0.1973,1.0197,1,Apple market update,1.0
2024-11-22,228.41,38168300,Apple,0.0059,-0.0936,1.0117,1,Apple market update,1.0
2024-11-25,231.39,90152800,Apple,0.0131,1.362,1.0153,1,Apple market update,1.0
2024-11-26,233.57,45986200,Apple,0.0094,-0.4899,1.0096,0,Apple market update,1.0
2024-11-27,233.44,33498400,Apple,-0.0006,-0.2716,1.008,1,Apple market update,1.0
2024-11-29,235.82,28481400,Apple,0.0102,-0.1498,1.0164,1,Apple market update,1.0
2024-12-02,238.07,48137100,Apple,0.0095,0.6901,1.0153,1,Apple market update,1.0
2024-12-03,241.11,38861000,Apple,0.0128,-0.1927,1.0162,1,Apple market update,1.0
2024-12-04,241.47,44383900,Apple,0.0015,0.1421,1.0119,1,Apple market update,1.0
2024-12-05,241.5,40033900,Apple,0.0001,-0.098,1.01,0,Apple market update,1.0
2024-12-06,241.3,36870600,Apple,-0.0008,-0.079,1.0105,1,Apple market update,1.0
2024-12-09,245.18,44649200,Apple,0.0161,0.211,1.0227,1,Apple market update,1.0
2024-12-10,246.2,36914800,Apple,0.0041,-0.1732,1.0117,0,Apple market update,1.0
2024-12-11,244.93,45205800,Apple,-0.0052,0.2246,1.0184,1,Apple market update,1.0
2024-12-12,246.39,32777500,Apple,0.006,-0.2749,1.0125,1,Apple market update,1.0
2024-12-13,246.55,33155300,Apple,0.0007,0.0115,1.0124,1,Apple market update,1.0
2024-12-16,249.45,51694800,Apple,0.0117,0.5592,1.0151,1,Apple market update,1.0
2024-12-17,251.87,51356400,Apple,0.0097,-0.0065,1.0162,0,Apple market update,1.0
2024-12-18,246.48,56774100,Apple,-0.0214,0.1055,1.0264,1,Apple market update,1.0
2024-12-19,248.2,60882300,Apple,0.007,0.0724,1.0199,1,Apple market update,1.0
2024-12-20,252.87,147495300,Apple,0.0188,1.4226,1.0379,1,Apple market update,1.0
2024-12-23,253.65,40858800,Apple,0.0031,-0.723,1.0087,1,Apple market update,1.0
2024-12-24,256.56,23234700,Apple,0.0115,-0.4313,1.0114,1,Apple market update,1.0
2024-12-26,257.38,27237100,Apple,0.0032,0.1723,1.0096,0,Apple market update,1.0
2024-12-27,253.97,42355300,Apple,-0.0132,0.5551,1.0223,0,Apple market update,1.0
2024-12-30,250.6,35557500,Apple,-0.0133,-0.1605,1.011,0,Apple market update,1.0
2024-12-31,248.83,39480700,Apple,-0.0071,0.1103,1.0154,0,Apple market update,1.0
2025-01-02,242.3,55740700,Apple,-0.0262,0.4118,1.0301,0,Apple market update,1.0
2025-01-03,241.82,40244100,Apple,-0.002,-0.278,1.0095,1,Apple market update,1.0
2025-01-06,243.44,45045600,Apple,0.0067,0.1193,1.017,0,Apple market update,1.0
2025-01-07,240.67,40856000,Apple,-0.0114,-0.093,1.0174,1,Apple market update,1.0
2025-01-08,241.16,37628900,Apple,0.002,-0.079,1.0152,0,Apple market update,1.0
2025-01-10,235.35,61710900,Apple,-0.0241,0.64,1.0307,0,Apple market update,1.0
2025-01-13,232.91,49630700,Apple,-0.0103,-0.1958,1.0215,0,Apple market update,1.0
2025-01-14,231.8,39435300,Apple,-0.0048,-0.2054,1.0157,1,Apple market update,1.0
2025-01-15,236.36,39832000,Apple,0.0197,0.0101,1.0193,0,Apple market update,1.0
2025-01-16,226.81,71759100,Apple,-0.0404,0.8015,1.0438,1,Apple market update,1.0
2025-01-17,228.52,68488300,Apple,0.0075,-0.0456,1.0167,0,Apple market update,1.0
2025-01-21,221.23,98070400,Apple,-0.0319,0.4319,1.023,1,Apple market update,1.0
2025-01-22,222.41,64126500,Apple,0.0053,-0.3461,1.0197,0,Apple market update,1.0
2025-01-23,222.24,60234800,Apple,-0.0008,-0.0607,1.0213,0,Apple market update,1.0
2025-01-24,221.37,54697900,Apple,-0.0039,-0.0919,1.0191,1,Apple market update,1.0
2025-01-27,228.4,94863400,Apple,0.0318,0.7343,1.0365,1,Apple market update,1.0
2025-01-28,236.75,75707600,Apple,0.0365,-0.2019,1.0406,1,Apple market update,1.0
2025-01-29,237.84,45486100,Apple,0.0046,-0.3992,1.025,0,Apple market update,1.0
2025-01-30,236.08,55658300,Apple,-0.0074,0.2236,1.0151,0,Apple market update,1.0
2025-01-31,234.5,100959800,Apple,-0.0067,0.8139,1.0589,0,Apple market update,1.0
2025-02-03,226.56,73063300,Apple,-0.0339,-0.2763,1.0272,1,Apple market update,1.0
2025-02-04,231.32,45067300,Apple,0.021,-0.3832,1.0286,0,Apple market update,1.0
2025-02-05,230.99,39620300,Apple,-0.0014,-0.1209,1.0193,1,Apple market update,1.0
2025-02-06,231.74,29925300,Apple,0.0032,-0.2447,1.0146,0,Apple market update,1.0
2025-02-07,226.18,39707200,Apple,-0.024,0.3269,1.0297,1,Apple market update,1.0
2025-02-10,226.45,33115600,Apple,0.0012,-0.166,1.0149,1,Apple market update,1.0
2025-02-11,231.4,53718400,Apple,0.0218,0.6221,1.0311,1,Apple market update,1.0
2025-02-12,235.63,45243300,Apple,0.0183,-0.1578,1.0272,1,Apple market update,1.0
2025-02-13,240.26,53614100,Apple,0.0197,0.185,1.0287,1,Apple market update,1.0
2025-02-14,243.31,40896200,Apple,0.0127,-0.2372,1.0189,0,Apple market update,1.0
2025-02-18,243.19,48822500,Apple,-0.0005,0.1938,1.0138,1,Apple market update,1.0
2025-02-19,243.58,32204200,Apple,0.0016,-0.3404,1.0117,1,Apple market update,1.0
2025-02-20,244.54,32316900,Apple,0.0039,0.0035,1.0102,0,Apple market update,1.0
2025-02-21,244.26,53197400,Apple,-0.0011,0.6461,1.0142,1,Apple market update,1.0
2025-02-24,245.8,51326400,Apple,0.0063,-0.0352,1.0182,0,Apple market update,1.0
2025-02-25,245.74,48013300,Apple,-0.0002,-0.0645,1.0208,0,Apple market update,1.0
2025-02-26,239.1,44433600,Apple,-0.027,-0.0746,1.0245,0,Apple market update,1.0
2025-02-27,236.05,41153600,Apple,-0.0127,-0.0738,1.0228,1,Apple market update,1.0
2025-02-28,240.57,56833400,Apple,0.0191,0.381,1.0517,0,Apple market update,1.0
2025-03-03,236.78,47184000,Apple,-0.0158,-0.1698,1.0335,0,Apple market update,1.0
2025-03-04,234.69,53798100,Apple,-0.0088,0.1402,1.023,0,Apple market update,1.0
2025-03-05,234.5,47227600,Apple,-0.0008,-0.1221,1.0319,0,Apple market update,1.0
2025-03-06,234.09,45170400,Apple,-0.0017,-0.0436,1.0202,1,Apple market update,1.0
2025-03-07,237.81,46273600,Apple,0.0159,0.0244,1.0282,0,Apple market update,1.0
2025-03-10,226.28,72071200,Apple,-0.0485,0.5575,1.0533,0,Apple market update,1.0
2025-03-11,219.68,76137400,Apple,-0.0292,0.0564,1.0386,0,Apple market update,1.0
2025-03-12,215.84,62547500,Apple,-0.0175,-0.1785,1.0318,0,Apple market update,1.0
2025-03-13,208.58,61368300,Apple,-0.0336,-0.0189,1.0404,1,Apple market update,1.0
2025-03-14,212.37,60107600,Apple,0.0182,-0.0205,1.0209,1,Apple market update,1.0
2025-03-17,212.88,48073400,Apple,0.0024,-0.2002,1.025,0,Apple market update,1.0
2025-03-18,211.57,42432400,Apple,-0.0061,-0.1173,1.0173,1,Apple market update,1.0
2025-03-19,214.11,54385400,Apple,0.012,0.2817,1.0234,0,Apple market update,1.0
2025-03-20,212.97,48862900,Apple,-0.0053,-0.1015,1.0248,1,Apple market update,1.0
2025-03-21,217.12,94127800,Apple,0.0195,0.9264,1.0358,1,Apple market update,1.0
2025-03-24,219.57,44299500,Apple,0.0113,-0.5294,1.0133,1,Apple market update,1.0
2025-03-25,222.57,34493600,Apple,0.0137,-0.2214,1.0183,0,Apple market update,1.0
2025-03-26,220.37,34466100,Apple,-0.0099,-0.0008,1.0206,1,Apple market update,1.0
2025-03-27,222.67,37094800,Apple,0.0105,0.0763,1.0201,0,Apple market update,1.0
2025-03-28,216.75,39818600,Apple,-0.0266,0.0734,1.0282,1,Apple market update,1.0
