date,close,volume,company,ticker,price_change,volume_change,high_low_ratio,target,headline,news_count,daily_range,price_range_pct
2023-12-12,192.53,52696900,Apple,AAPL,0.0079,-0.1353,1.0156,1,Apple market update,1.0,0,0.0079
2023-12-13,195.74,70404200,Apple,AAPL,0.0167,0.336,1.0162,1,Apple market update,1.0,0,0.0167
2023-12-14,195.89,66831600,Apple,AAPL,0.0008,-0.0507,1.0176,0,Apple market update,1.0,0,0.0008
2023-12-15,195.36,128538400,Apple,AAPL,-0.0027,0.9233,1.0071,0,Apple market update,1.0,0,0.0027
2023-12-18,193.7,55751900,Apple,AAPL,-0.0085,-0.5663,1.0115,1,Apple market update,1.0,0,0.0085
2023-12-19,194.74,40714100,Apple,AAPL,0.0054,-0.2697,1.0054,0,Apple market update,1.0,0,0.0054
2023-12-20,192.65,52242800,Apple,AAPL,-0.0107,0.2832,1.0146,0,Apple market update,1.0,0,0.0107
2023-12-21,192.5,46482500,Apple,AAPL,-0.0008,-0.1103,1.0185,0,Apple market update,1.0,0,0.0008
2023-12-22,191.43,37149600,Apple,AAPL,-0.0055,-0.2008,1.0126,0,Apple market update,1.0,0,0.0056
2023-12-26,190.89,28919300,Apple,AAPL,-0.0028,-0.2215,1.0055,1,Apple market update,1.0,0,0.0028
2023-12-27,190.99,48087700,Apple,AAPL,0.0005,0.6628,1.0126,1,Apple market update,1.0,0,0.0005
2023-12-28,191.41,34049900,Apple,AAPL,0.0022,-0.2919,1.0077,0,Apple market update,1.0,0,0.0022
2023-12-29,190.38,42672100,Apple,AAPL,-0.0054,0.2532,1.0139,0,Apple market update,1.0,0,0.0054
2024-01-02,183.56,82488700,Apple,AAPL,-0.0358,0.9331,1.0247,0,Apple market update,1.0,0,0.0358
2024-01-03,182.19,58414500,Apple,AAPL,-0.0075,-0.2918,1.0134,0,Apple market update,1.0,0,0.0075
2024-01-04,179.87,71983600,Apple,AAPL,-0.0127,0.2323,1.0122,0,Apple market update,1.0,0,0.0127
2024-01-05,179.15,62379700,Apple,AAPL,-0.004,-0.1334,1.0144,1,Apple market update,1.0,0,0.004
2024-01-08,183.48,59144500,Apple,AAPL,0.0242,-0.0519,1.0226,0,Apple market update,1.0,0,0.0242
2024-01-09,183.07,42841800,Apple,AAPL,-0.0023,-0.2756,1.0132,1,Apple market update,1.0,0,0.0022
2024-01-10,184.11,46792900,Apple,AAPL,0.0057,0.0922,1.0135,0,Apple market update,1.0,0,0.0057
2024-01-11,183.51,49128400,Apple,AAPL,-0.0032,0.0499,1.0187,1,Apple market update,1.0,0,0.0033
2024-01-12,183.84,40477800,Apple,AAPL,0.0018,-0.1761,1.0084,0,Apple market update,1.0,0,0.0018
2024-01-16,181.57,65603000,Apple,AAPL,-0.0123,0.6207,1.0184,0,Apple market update,1.0,0,0.0123
2024-01-17,180.64,47317400,Apple,AAPL,-0.0052,-0.2787,1.0146,1,Apple market update,1.0,0,0.0051
2024-01-18,186.52,78005800,Apple,AAPL,0.0326,0.6486,1.0178,1,Apple market update,1.0,0,0.0326
2024-01-19,189.42,68903000,Apple,AAPL,0.0155,-0.1167,1.0166,1,Apple market update,1.0,0,0.0155
2024-01-22,191.72,60133900,Apple,AAPL,0.0122,-0.1273,1.016,1,Apple market update,1.0,0,0.0121
2024-01-23,193.0,42355600,Apple,AAPL,0.0067,-0.2956,1.0099,0,Apple market update,1.0,0,0.0067
2024-01-24,192.32,53631300,Apple,AAPL,-0.0035,0.2662,1.0105,0,Apple market update,1.0,0,0.0035
2024-01-25,192.0,54822100,Apple,AAPL,-0.0017,0.0222,1.0164,0,Apple market update,1.0,0,0.0017
2024-01-26,190.27,44594000,Apple,AAPL,-0.009,-0.1866,1.0147,0,Apple market update,1.0,0,0.009
2024-01-29,189.58,47145600,Apple,AAPL,-0.0036,0.0572,1.0138,0,Apple market update,1.0,0,0.0036
2024-01-30,185.94,55859400,Apple,AAPL,-0.0192,0.1848,1.0231,0,Apple market update,1.0,0,0.0192
2024-01-31,182.34,55467800,Apple,AAPL,-0.0194,-0.007,1.0149,1,Apple market update,1.0,0,0.0194
2024-02-01,184.77,64885400,Apple,AAPL,0.0133,0.1698,1.017,0,Apple market update,1.0,0,0.0133
2024-02-02,183.77,102551700,Apple,AAPL,-0.0054,0.5805,1.0451,1,Apple market update,1.0,0,0.0054
2024-02-05,185.58,69668800,Apple,AAPL,0.0098,-0.3206,1.0183,1,Apple market update,1.0,0,0.0098
2024-02-06,187.18,43490800,Apple,AAPL,0.0086,-0.3757,1.0136,1,Apple market update,1.0,0,0.0086
2024-02-07,187.29,53439000,Apple,AAPL,0.0006,0.2287,1.0129,0,Apple market update,1.0,0,0.0006
2024-02-08,186.21,40962000,Apple,AAPL,-0.0058,-0.2335,1.0117,1,Apple market update,1.0,0,0.0058
2024-02-09,186.97,45155200,Apple,AAPL,0.0041,0.1024,1.0106,0,Apple market update,1.0,0,0.0041
2024-02-12,185.29,41781900,Apple,AAPL,-0.009,-0.0747,1.0101,0,Apple market update,1.0,0,0.009
2024-02-13,183.2,56529500,Apple,AAPL,-0.0113,0.353,1.0147,0,Apple market update,1.0,0,0.0113
2024-02-14,182.32,54630500,Apple,AAPL,-0.0048,-0.0336,1.0169,0,Apple market update,1.0,0,0.0048
2024-02-15,182.03,65434500,Apple,AAPL,-0.0016,0.1978,1.0173,0,Apple market update,1.0,0,0.0016
2024-02-16,180.5,49752500,Apple,AAPL,-0.0084,-0.2397,1.0175,0,Apple market update,1.0,0,0.0084
2024-02-20,179.76,53665600,Apple,AAPL,-0.0041,0.0787,1.0135,1,Apple market update,1.0,0,0.0041
2024-02-21,180.51,41371400,Apple,AAPL,0.0042,-0.2291,1.0123,1,Apple market update,1.0,0,0.0042
2024-02-22,182.54,52292200,Apple,AAPL,0.0112,0.264,1.0137,0,Apple market update,1.0,0,0.0112
2024-02-23,180.71,45119700,Apple,AAPL,-0.01,-0.1372,1.0154,0,Apple market update,1.0,0,0.01
2024-02-26,179.36,40867400,Apple,AAPL,-0.0075,-0.0942,1.0117,1,Apple market update,1.0,0,0.0075
2024-02-27,180.82,54318900,Apple,AAPL,0.0081,0.3291,1.0243,0,Apple market update,1.0,0,0.0081
2024-02-28,179.62,48953900,Apple,AAPL,-0.0066,-0.0988,1.0166,0,Apple market update,1.0,0,0.0066
2024-02-29,178.95,136682600,Apple,AAPL,-0.0037,1.7921,1.0169,0,Apple market update,1.0,0,0.0037
2024-03-01,177.88,73563100,Apple,AAPL,-0.006,-0.4618,1.0178,0,Apple market update,1.0,0,0.006
2024-03-04,173.36,81510100,Apple,AAPL,-0.0254,0.108,1.0179,0,Apple market update,1.0,0,0.0254
2024-03-05,168.43,95132400,Apple,AAPL,-0.0284,0.1671,1.0143,0,Apple market update,1.0,0,0.0284
2024-03-06,167.44,68587700,Apple,AAPL,-0.0059,-0.279,1.0152,0,Apple market update,1.0,0,0.0059
2024-03-07,167.32,71765100,Apple,AAPL,-0.0007,0.0463,1.0133,1,Apple market update,1.0,0,0.0007
2024-03-08,169.03,76267000,Apple,AAPL,0.0102,0.0627,1.0282,1,Apple market update,1.0,0,0.0102
2024-03-11,171.03,60139500,Apple,AAPL,0.0118,-0.2115,1.0135,1,Apple market update,1.0,0,0.0118
2024-03-12,171.51,59825400,Apple,AAPL,0.0028,-0.0052,1.0177,0,Apple market update,1.0,0,0.0028
2024-03-13,169.43,52488700,Apple,AAPL,-0.0121,-0.1226,1.0142,1,Apple market update,1.0,0,0.0121
2024-03-14,171.28,72913500,Apple,AAPL,0.0109,0.3891,1.0131,0,Apple market update,1.0,0,0.0109
2024-03-15,170.91,121752700,Apple,AAPL,-0.0022,0.6698,1.0137,1,Apple market update,1.0,0,0.0022
2024-03-18,171.99,75604200,Apple,AAPL,0.0064,-0.379,1.0241,1,Apple market update,1.0,0,0.0063
2024-03-19,174.33,55215200,Apple,AAPL,0.0136,-0.2697,1.0207,1,Apple market update,1.0,0,0.0136
2024-03-20,176.9,53423100,Apple,AAPL,0.0147,-0.0325,1.0204,0,Apple market update,1.0,0,0.0147
2024-03-21,169.67,106181300,Apple,AAPL,-0.0409,0.9876,1.0389,1,Apple market update,1.0,0,0.0409
2024-03-22,170.57,71160100,Apple,AAPL,0.0053,-0.3298,1.0176,0,Apple market update,1.0,0,0.0053
2024-03-25,169.15,54288300,Apple,AAPL,-0.0083,-0.2371,1.0147,0,Apple market update,1.0,0,0.0083
2024-03-26,168.02,57388400,Apple,AAPL,-0.0067,0.0571,1.0109,1,Apple market update,1.0,0,0.0067
2024-03-27,171.59,60273300,Apple,AAPL,0.0212,0.0503,1.0205,0,Apple market update,1.0,0,0.0212
2024-03-28,169.78,65672700,Apple,AAPL,-0.0106,0.0896,1.0101,0,Apple market update,1.0,0,0.0105
2024-04-01,168.34,46240500,Apple,AAPL,-0.0085,-0.2959,1.0104,0,Apple market update,1.0,0,0.0085
2024-04-02,167.16,49329500,Apple,AAPL,-0.007,0.0668,1.0066,1,Apple market update,1.0,0,0.007
2024-04-03,167.97,47691700,Apple,AAPL,0.0048,-0.0332,1.0125,0,Apple market update,1.0,0,0.0048
2024-04-04,167.14,53704400,Apple,AAPL,-0.0049,0.1261,1.0184,1,Apple market update,1.0,0,0.0049
2024-04-05,167.9,42104800,Apple,AAPL,0.0045,-0.216,1.0085,0,Apple market update,1.0,0,0.0045
2024-04-08,166.78,37425500,Apple,AAPL,-0.0067,-0.1111,1.0057,1,Apple market update,1.0,0,0.0067
2024-04-09,167.99,42373800,Apple,AAPL,0.0072,0.1322,1.0103,0,Apple market update,1.0,0,0.0073
2024-04-10,166.11,49709300,Apple,AAPL,-0.0111,0.1731,1.0118,1,Apple market update,1.0,0,0.0112
2024-04-11,173.3,91070300,Apple,AAPL,0.0433,0.8321,1.0434,1,Apple market update,1.0,0,0.0433
2024-04-12,174.8,101670900,Apple,AAPL,0.0086,0.1164,1.0238,0,Apple market update,1.0,0,0.0087
2024-04-15,170.98,73531800,Apple,AAPL,-0.0219,-0.2768,1.0239,0,Apple market update,1.0,0,0.0219
2024-04-16,167.7,73711200,Apple,AAPL,-0.0192,0.0024,1.0326,0,Apple market update,1.0,0,0.0192
2024-04-17,166.33,50901200,Apple,AAPL,-0.0081,-0.3095,1.0158,0,Apple market update,1.0,0,0.0082
2024-04-18,165.38,43122900,Apple,AAPL,-0.0057,-0.1528,1.0125,0,Apple market update,1.0,0,0.0057
2024-04-19,163.36,68149400,Apple,AAPL,-0.0122,0.5804,1.0141,1,Apple market update,1.0,0,0.0122
2024-04-22,164.19,48116400,Apple,AAPL,0.0051,-0.294,1.0151,1,Apple market update,1.0,0,0.0051
2024-04-23,165.24,49537800,Apple,AAPL,0.0064,0.0295,1.0129,1,Apple market update,1.0,0,0.0064
2024-04-24,167.34,48251800,Apple,AAPL,0.0127,-0.026,1.0186,1,Apple market update,1.0,0,0.0127
2024-04-25,168.2,50558300,Apple,AAPL,0.0051,0.0478,1.0146,0,Apple market update,1.0,0,0.0051
2024-04-26,167.62,44838400,Apple,AAPL,-0.0035,-0.1131,1.0128,1,Apple market update,1.0,0,0.0034
2024-04-29,171.78,68169400,Apple,AAPL,0.0248,0.5203,1.0169,0,Apple market update,1.0,0,0.0248
2024-04-30,168.64,65934800,Apple,AAPL,-0.0183,-0.0328,1.0294,0,Apple market update,1.0,0,0.0183
2024-05-01,167.62,50383100,Apple,AAPL,-0.006,-0.2359,1.0213,1,Apple market update,1.0,0,0.006
2024-05-02,171.31,94214900,Apple,AAPL,0.022,0.87,1.0148,1,Apple market update,1.0,0,0.022
2024-05-03,181.56,163224100,Apple,AAPL,0.0598,0.7325,1.0238,0,Apple market update,1.0,0,0.0598
2024-05-06,179.91,78569700,Apple,AAPL,-0.0091,-0.5186,1.021,1,Apple market update,1.0,0,0.0091
2024-05-07,180.59,77305800,Apple,AAPL,0.0038,-0.0161,1.0197,1,Apple market update,1.0,0,0.0038
2024-05-08,180.93,45057100,Apple,AAPL,0.0019,-0.4172,1.0089,1,Apple market update,1.0,0,0.0019
2024-05-09,182.74,48983000,Apple,AAPL,0.01,0.0871,1.014,0,Apple market update,1.0,0,0.01
2024-05-10,181.48,50759500,Apple,AAPL,-0.0069,0.0363,1.0163,1,Apple market update,1.0,0,0.0069
2024-05-13,184.68,72044800,Apple,AAPL,0.0176,0.4193,1.0134,1,Apple market update,1.0,0,0.0176
2024-05-14,185.82,52393600,Apple,AAPL,0.0062,-0.2728,1.0108,1,Apple market update,1.0,0,0.0062
2024-05-15,188.09,70400000,Apple,AAPL,0.0122,0.3437,1.0175,1,Apple market update,1.0,0,0.0122
2024-05-16,188.21,52845200,Apple,AAPL,0.0006,-0.2494,1.0076,1,Apple market update,1.0,0,0.0006
2024-05-17,188.24,41282900,Apple,AAPL,0.0002,-0.2188,1.0086,1,Apple market update,1.0,0,0.0002
2024-05-20,189.4,44361300,Apple,AAPL,0.0062,0.0746,1.0154,1,Apple market update,1.0,0,0.0062
2024-05-21,190.7,42309400,Apple,AAPL,0.0069,-0.0463,1.0095,0,Apple market update,1.0,0,0.0069
2024-05-22,189.26,34648500,Apple,AAPL,-0.0075,-0.1811,1.0134,0,Apple market update,1.0,0,0.0076
2024-05-23,185.28,51005900,Apple,AAPL,-0.0211,0.4721,1.0234,1,Apple market update,1.0,0,0.021
2024-05-24,188.35,36327000,Apple,AAPL,0.0166,-0.2878,1.0135,1,Apple market update,1.0,0,0.0166
2024-05-28,188.36,52280100,Apple,AAPL,0.0001,0.4392,1.0206,1,Apple market update,1.0,0,0.0001
2024-05-29,188.66,53068000,Apple,AAPL,0.0016,0.0151,1.0145,1,Apple market update,1.0,0,0.0016
2024-05-30,189.65,49889100,Apple,AAPL,0.0053,-0.0599,1.0081,1,Apple market update,1.0,0,0.0052
2024-05-31,190.6,75158300,Apple,AAPL,0.005,0.5065,1.014,1,Apple market update,1.0,0,0.005
2024-06-03,192.36,50080500,Apple,AAPL,0.0093,-0.3337,1.0128,1,Apple market update,1.0,0,0.0092
2024-06-04,192.68,47471400,Apple,AAPL,0.0016,-0.0521,1.0119,1,Apple market update,1.0,0,0.0017
2024-06-05,194.19,54156800,Apple,AAPL,0.0078,0.1408,1.0104,0,Apple market update,1.0,0,0.0078
2024-06-06,192.81,41181800,Apple,AAPL,-0.0071,-0.2396,1.012,1,Apple market update,1.0,0,0.0071
2024-06-07,195.2,53103900,Apple,AAPL,0.0124,0.2895,1.0144,0,Apple market update,1.0,0,0.0124
2024-06-10,191.46,97010200,Apple,AAPL,-0.0191,0.8268,1.0268,1,Apple market update,1.0,0,0.0192
2024-06-11,205.37,172373300,Apple,AAPL,0.0726,0.7769,1.0699,1,Apple market update,1.0,0,0.0727
2024-06-12,211.24,198134300,Apple,AAPL,0.0286,0.1494,1.0643,1,Apple market update,1.0,0,0.0286
2024-06-13,212.4,97862700,Apple,AAPL,0.0055,-0.5061,1.0243,0,Apple market update,1.0,0,0.0055
2024-06-14,210.67,70122700,Apple,AAPL,-0.0082,-0.2835,1.0183,1,Apple market update,1.0,0,0.0081
2024-06-17,214.81,93728300,Apple,AAPL,0.0197,0.3366,1.0293,0,Apple market update,1.0,0,0.0197
2024-06-18,212.45,79943300,Apple,AAPL,-0.011,-0.1471,1.0264,0,Apple market update,1.0,0,0.011
2024-06-20,207.88,86172500,Apple,AAPL,-0.0215,0.0779,1.0258,0,Apple market update,1.0,0,0.0215
2024-06-21,205.71,241805100,Apple,AAPL,-0.0104,1.8061,1.0231,1,Apple market update,1.0,0,0.0104
2024-06-24,206.35,80727000,Apple,AAPL,0.0031,-0.6661,1.0296,1,Apple market update,1.0,0,0.0031
2024-06-25,207.27,55549700,Apple,AAPL,0.0045,-0.3119,1.0133,1,Apple market update,1.0,0,0.0045
2024-06-26,211.42,66213200,Apple,AAPL,0.02,0.192,1.02,1,Apple market update,1.0,0,0.02
2024-06-27,212.26,49772700,Apple,AAPL,0.004,-0.2483,1.016,0,Apple market update,1.0,0,0.004
2024-06-28,208.81,82542700,Apple,AAPL,-0.0163,0.6584,1.0274,1,Apple market update,1.0,0,0.0163
2024-07-01,214.89,60402900,Apple,AAPL,0.0291,-0.2682,1.0264,1,Apple market update,1.0,0,0.0291
2024-07-02,218.38,58046200,Apple,AAPL,0.0162,-0.039,1.0245,1,Apple market update,1.0,0,0.0162
2024-07-03,219.65,37369800,Apple,AAPL,0.0058,-0.3562,1.0115,1,Apple market update,1.0,0,0.0058
2024-07-05,224.4,60412400,Apple,AAPL,0.0216,0.6166,1.0217,1,Apple market update,1.0,0,0.0216
2024-07-08,225.86,59085900,Apple,AAPL,0.0065,-0.022,1.0206,1,Apple market update,1.0,0,0.0065
2024-07-09,226.72,48076100,Apple,AAPL,0.0038,-0.1863,1.0134,1,Apple market update,1.0,0,0.0038
2024-07-10,230.98,62627700,Apple,AAPL,0.0188,0.3027,1.0167,0,Apple market update,1.0,0,0.0188
2024-07-11,225.62,64710600,Apple,AAPL,-0.0232,0.0333,1.0293,1,Apple market update,1.0,0,0.0232
2024-07-12,228.56,53046500,Apple,AAPL,0.0131,-0.1803,1.0173,1,Apple market update,1.0,0,0.013
2024-07-15,232.39,62631300,Apple,AAPL,0.0167,0.1807,1.0178,1,Apple market update,1.0,0,0.0168
2024-07-16,232.8,43234300,Apple,AAPL,0.0018,-0.3097,1.017,0,Apple market update,1.0,0,0.0018
2024-07-17,226.91,57345900,Apple,AAPL,-0.0253,0.3264,1.0213,0,Apple market update,1.0,0,0.0253
2024-07-18,222.25,66034600,Apple,AAPL,-0.0205,0.1515,1.0368,1,Apple market update,1.0,0,0.0205
2024-07-19,222.38,49151500,Apple,AAPL,0.0006,-0.2557,1.0158,0,Apple market update,1.0,0,0.0006
2024-07-22,222.04,48201800,Apple,AAPL,-0.0016,-0.0193,1.021,1,Apple market update,1.0,0,0.0015
2024-07-23,223.08,39960300,Apple,AAPL,0.0047,-0.171,1.0191,0,Apple market update,1.0,0,0.0047
2024-07-24,216.66,61777600,Apple,AAPL,-0.0288,0.546,1.0353,0,Apple market update,1.0,0,0.0288
2024-07-25,215.62,51391200,Apple,AAPL,-0.0048,-0.1681,1.029,1,Apple market update,1.0,0,0.0048
2024-07-26,216.09,41601300,Apple,AAPL,0.0022,-0.1905,1.0161,1,Apple market update,1.0,0,0.0022
2024-07-29,216.37,36311800,Apple,AAPL,0.0013,-0.1271,1.0165,1,Apple market update,1.0,0,0.0013
2024-07-30,216.92,41643800,Apple,AAPL,0.0026,0.1468,1.0195,1,Apple market update,1.0,0,0.0025
2024-07-31,220.17,50036300,Apple,AAPL,0.015,0.2015,1.0145,0,Apple market update,1.0,0,0.015
2024-08-01,216.48,62501000,Apple,AAPL,-0.0168,0.2491,1.0344,1,Apple market update,1.0,0,0.0168
2024-08-02,217.97,105568600,Apple,AAPL,0.0069,0.6891,1.0362,0,Apple market update,1.0,0,0.0069
2024-08-05,207.47,119548600,Apple,AAPL,-0.0482,0.1324,1.0893,0,Apple market update,1.0,0,0.0482
2024-08-06,205.45,69660500,Apple,AAPL,-0.0097,-0.4173,1.0444,1,Apple market update,1.0,0,0.0097
2024-08-07,208.02,63516400,Apple,AAPL,0.0125,-0.0882,1.0351,1,Apple market update,1.0,0,0.0125
2024-08-08,211.48,47161100,Apple,AAPL,0.0166,-0.2575,1.0257,1,Apple market update,1.0,0,0.0166
2024-08-09,214.38,42201600,Apple,AAPL,0.0137,-0.1052,1.0227,1,Apple market update,1.0,0,0.0137
2024-08-12,215.91,38028100,Apple,AAPL,0.0071,-0.0989,1.0181,1,Apple market update,1.0,0,0.0071
2024-08-13,219.62,44155300,Apple,AAPL,0.0172,0.1611,1.0132,1,Apple market update,1.0,0,0.0172
2024-08-14,220.07,41960600,Apple,AAPL,0.002,-0.0497,1.0152,1,Apple market update,1.0,0,0.002
2024-08-15,223.05,46414000,Apple,AAPL,0.0135,0.1061,1.0116,1,Apple market update,1.0,0,0.0135
2024-08-16,224.37,44340200,Apple,AAPL,0.0059,-0.0447,1.0142,0,Apple market update,1.0,0,0.0059
2024-08-19,224.21,40687800,Apple,AAPL,-0.0007,-0.0824,1.0132,1,Apple market update,1.0,0,0.0007
2024-08-20,224.82,30299000,Apple,AAPL,0.0027,-0.2553,1.0076,0,Apple market update,1.0,0,0.0027
2024-08-21,224.72,34765500,Apple,AAPL,-0.0005,0.1474,1.013,0,Apple market update,1.0,0,0.0004
2024-08-22,222.86,43695300,Apple,AAPL,-0.0083,0.2569,1.0198,1,Apple market update,1.0,0,0.0083
2024-08-23,225.15,38677300,Apple,AAPL,0.0103,-0.1148,1.0173,1,Apple market update,1.0,0,0.0103
2024-08-26,225.49,30602200,Apple,AAPL,0.0015,-0.2088,1.0151,1,Apple market update,1.0,0,0.0015
2024-08-27,226.33,35934600,Apple,AAPL,0.0037,0.1742,1.0176,0,Apple market update,1.0,0,0.0037
2024-08-28,224.8,38052200,Apple,AAPL,-0.0068,0.0589,1.0185,1,Apple market update,1.0,0,0.0068
2024-08-29,228.08,51906300,Apple,AAPL,0.0146,0.3641,1.0177,0,Apple market update,1.0,0,0.0146
2024-08-30,227.3,52990800,Apple,AAPL,-0.0034,0.0209,1.0128,0,Apple market update,1.0,0,0.0034
2024-09-03,221.11,50190600,Apple,AAPL,-0.0272,-0.0528,1.0354,0,Apple market update,1.0,0,0.0272
2024-09-04,219.21,43840200,Apple,AAPL,-0.0086,-0.1265,1.0198,1,Apple market update,1.0,0,0.0086
2024-09-05,220.73,36615400,Apple,AAPL,0.0069,-0.1648,1.0179,0,Apple market update,1.0,0,0.0069
2024-09-06,219.18,48423000,Apple,AAPL,-0.007,0.3225,1.0249,1,Apple market update,1.0,0,0.007
2024-09-09,219.27,67180000,Apple,AAPL,0.0004,0.3874,1.021,0,Apple market update,1.0,0,0.0004
2024-09-10,218.47,51591000,Apple,AAPL,-0.0036,-0.232,1.0219,1,Apple market update,1.0,0,0.0036
2024-09-11,221.0,44587100,Apple,AAPL,0.0116,-0.1358,1.0239,1,Apple market update,1.0,0,0.0116
2024-09-12,221.11,37455600,Apple,AAPL,0.0005,-0.1599,1.017,0,Apple market update,1.0,0,0.0005
2024-09-13,220.84,36766600,Apple,AAPL,-0.0012,-0.0184,1.0096,0,Apple market update,1.0,0,0.0012
2024-09-16,214.71,59357400,Apple,AAPL,-0.0278,0.6144,1.0154,1,Apple market update,1.0,0,0.0278
2024-09-17,215.18,45519300,Apple,AAPL,0.0022,-0.2331,1.0112,1,Apple market update,1.0,0,0.0022
2024-09-18,219.05,59894900,Apple,AAPL,0.018,0.3158,1.0238,1,Apple market update,1.0,0,0.018
2024-09-19,227.17,66781300,Apple,AAPL,0.0371,0.115,1.0231,0,Apple market update,1.0,0,0.0371
2024-09-20,226.5,318679900,Apple,AAPL,-0.0029,3.772,1.024,0,Apple market update,1.0,0,0.0029
2024-09-23,224.78,54146000,Apple,AAPL,-0.0076,-0.8301,1.0161,1,Apple market update,1.0,0,0.0076
2024-09-24,225.68,43556100,Apple,AAPL,0.004,-0.1956,1.016,0,Apple market update,1.0,0,0.004
2024-09-25,224.69,42308700,Apple,AAPL,-0.0044,-0.0286,1.0146,1,Apple market update,1.0,0,0.0044
2024-09-26,225.83,36636700,Apple,AAPL,0.0051,-0.1341,1.0137,1,Apple market update,1.0,0,0.0051
2024-09-27,226.1,34026000,Apple,AAPL,0.0012,-0.0713,1.0098,1,Apple market update,1.0,0,0.0012
2024-09-30,231.27,54541900,Apple,AAPL,0.0229,0.6029,1.0146,0,Apple market update,1.0,0,0.0229
2024-10-01,224.53,63285000,Apple,AAPL,-0.0291,0.1603,1.0264,1,Apple market update,1.0,0,0.0291
2024-10-02,225.09,32880600,Apple,AAPL,0.0025,-0.4804,1.0195,0,Apple market update,1.0,0,0.0025
2024-10-03,223.99,34044200,Apple,AAPL,-0.0049,0.0354,1.0156,1,Apple market update,1.0,0,0.0049
2024-10-04,225.11,37245100,Apple,AAPL,0.005,0.094,1.0173,0,Apple market update,1.0,0,0.005
2024-10-07,220.04,39505400,Apple,AAPL,-0.0225,0.0607,1.0197,1,Apple market update,1.0,0,0.0225
2024-10-08,224.09,31855700,Apple,AAPL,0.0184,-0.1936,1.0122,1,Apple market update,1.0,0,0.0184
2024-10-09,227.83,33591100,Apple,AAPL,0.0167,0.0545,1.0219,0,Apple market update,1.0,0,0.0167
2024-10-10,227.34,28183500,Apple,AAPL,-0.0022,-0.161,1.0103,0,Apple market update,1.0,0,0.0022
2024-10-11,225.86,31759200,Apple,AAPL,-0.0065,0.1269,1.0091,1,Apple market update,1.0,0,0.0065
2024-10-14,229.58,39882100,Apple,AAPL,0.0165,0.2558,1.0137,1,Apple market update,1.0,0,0.0165
2024-10-15,232.11,64751400,Apple,AAPL,0.011,0.6236,1.022,0,Apple market update,1.0,0,0.011
2024-10-16,230.06,34082200,Apple,AAPL,-0.0089,-0.4736,1.0099,1,Apple market update,1.0,0,0.0088
2024-10-17,230.42,32993800,Apple,AAPL,0.0016,-0.0319,1.0144,1,Apple market update,1.0,0,0.0016
2024-10-18,233.25,46431500,Apple,AAPL,0.0123,0.4073,1.0093,1,Apple market update,1.0,0,0.0123
2024-10-21,234.72,36254500,Apple,AAPL,0.0063,-0.2192,1.0102,0,Apple market update,1.0,0,0.0063
2024-10-22,234.11,38846600,Apple,AAPL,-0.0026,0.0715,1.0156,0,Apple market update,1.0,0,0.0026
2024-10-23,229.04,52287000,Apple,AAPL,-0.0216,0.346,1.0324,0,Apple market update,1.0,0,0.0217
2024-10-24,228.85,31109500,Apple,AAPL,-0.0008,-0.405,1.0106,1,Apple market update,1.0,0,0.0008
2024-10-25,229.69,38802300,Apple,AAPL,0.0036,0.2473,1.0159,1,Apple market update,1.0,0,0.0037
2024-10-28,231.66,36087100,Apple,AAPL,0.0086,-0.07,1.0094,1,Apple market update,1.0,0,0.0086
2024-10-29,231.93,35417200,Apple,AAPL,0.0012,-0.0186,1.0087,0,Apple market update,1.0,0,0.0012
2024-10-30,228.39,47070900,Apple,AAPL,-0.0153,0.329,1.0171,0,Apple market update,1.0,0,0.0153
2024-10-31,224.23,64370100,Apple,AAPL,-0.0182,0.3675,1.0198,0,Apple market update,1.0,0,0.0182
2024-11-01,221.25,65276700,Apple,AAPL,-0.0133,0.0141,1.0231,0,Apple market update,1.0,0,0.0133
2024-11-04,220.36,44944500,Apple,AAPL,-0.004,-0.3115,1.014,1,Apple market update,1.0,0,0.004
2024-11-05,221.79,28111300,Apple,AAPL,0.0065,-0.3745,1.0127,0,Apple market update,1.0,0,0.0065
2024-11-06,221.06,54561100,Apple,AAPL,-0.0033,0.9409,1.0221,1,Apple market update,1.0,0,0.0033
2024-11-07,225.79,42137700,Apple,AAPL,0.0214,-0.2277,1.0147,0,Apple market update,1.0,0,0.0214
2024-11-08,225.52,38328800,Apple,AAPL,-0.0012,-0.0904,1.0099,0,Apple market update,1.0,0,0.0012
2024-11-11,222.81,42005600,Apple,AAPL,-0.012,0.0959,1.019,0,Apple market update,1.0,0,0.012
2024-11-12,222.81,40398300,Apple,AAPL,0.0,-0.0383,1.01,1,Apple market update,1.0,0,0.0
2024-11-13,223.69,48566200,Apple,AAPL,0.004,0.2022,1.0175,1,Apple market update,1.0,0,0.0039
2024-11-14,226.77,44923900,Apple,AAPL,0.0138,-0.075,1.0172,0,Apple market update,1.0,0,0.0138
2024-11-15,223.57,47923700,Apple,AAPL,-0.0141,0.0668,1.0118,1,Apple market update,1.0,0,0.0141
2024-11-18,226.57,44633700,Apple,AAPL,0.0134,-0.0687,1.0203,1,Apple market update,1.0,0,0.0134
2024-11-19,226.83,36211800,Apple,AAPL,0.0011,-0.1887,1.0154,1,Apple market update,1.0,0,0.0011
2024-11-20,227.55,35169600,Apple,AAPL,0.0032,-0.0288,1.0179,0,Apple market update,1.0,0,0.0032
