date,volume_change,high_low_ratio,target,headline,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded,close_norm,price_change_norm,news_count_capped
2023-10-11,0.2371883090878876,0.0,1,Apple market update,17.67731550126174,2,10,4,0,0,0,-0.8568947332841489,0.4129770900195406,0.5265890341390445
2023-10-12,0.4696960390738742,0.0,0,Apple market update,17.854044638653825,3,10,4,0,0,0,-0.8352270751061442,0.240322144165751,0.5265890341390445
2023-10-13,-0.2424106757540281,0.0,0,Apple market update,17.7556758482837,4,10,4,0,1,0,-0.8792846467347545,-0.7092800580300913,0.5265890341390445
2023-10-16,0.0731724937827654,0.0,0,Apple market update,17.776647503712127,0,10,4,1,0,0,-0.8824144195826884,-0.1173202436742415,0.5265890341390445
2023-10-17,0.254963541798794,0.0,0,Apple market update,17.868154284737425,1,10,4,0,0,0,-0.9197309420003644,-0.6167863370369898,0.5265890341390445
2023-10-18,-0.112565424031973,0.0,0,Apple market update,17.818550924037513,2,10,4,0,0,0,-0.9510286704797054,-0.530458864110095,0.5265890341390445
2023-10-19,0.2246967647457675,0.0,0,Apple market update,17.898168783513363,3,10,4,0,0,0,-0.9599364855084402,-0.209813964667343,0.5265890341390445
2023-10-20,0.2256422893177731,0.0,1,Apple market update,17.97819890773058,4,10,4,0,1,0,-1.0213281836794552,-0.9805949729431892,0.5265890341390445
2023-10-23,-0.3473335015572876,0.0,1,Apple market update,17.840506846265747,0,10,4,1,0,0,-1.0184391625890543,-0.0309927707473467,0.5265890341390445
2023-10-24,-0.6334327286012031,0.0,0,Apple market update,17.595523321802236,1,10,4,0,0,0,-1.0080868370151184,0.079999694444375,0.5265890341390445
2023-10-25,0.6883934137123139,0.0,0,Apple market update,17.861312442889542,2,10,4,0,0,0,-1.0637004930053318,-0.906599996148708,0.5265890341390445
2023-10-27,-0.4828441319325961,0.0,1,Apple market update,17.884521944562636,4,10,4,0,1,0,-1.1320739921448149,0.4191433380857474,0.5265890341390445
2023-10-30,-0.3393692256581617,0.0,1,Apple market update,17.749901544411973,0,10,4,1,0,0,-1.082960633608003,0.6842920049326385,0.5265890341390445
2023-10-31,-0.3299045109823269,0.0,1,Apple market update,17.618744978614146,1,10,4,0,0,0,-1.0714045492464008,0.0984984386429953,0.5265890341390445
2023-11-01,0.6224438961412706,0.0,1,Apple market update,17.857419085400355,2,11,4,0,0,0,-0.9953269938658488,1.0789318811698716,0.5265890341390445
2023-11-02,0.7856943641558303,0.0,0,Apple market update,18.163654619230662,3,11,4,0,0,0,-0.9098601199414952,1.202256842494007,0.5265890341390445
2023-11-03,0.1012956581254272,0.0,1,Apple market update,18.19539992280326,4,11,4,0,1,0,-0.9317685298770338,-0.3948014066535461,0.5265890341390445
2023-11-06,-0.5764193773900674,0.0,1,Apple market update,17.971910889970857,0,11,4,1,0,0,-0.8703768317060189,0.8261157104553942,0.5265890341390445
2023-11-07,0.2758073119447231,0.0,1,Apple market update,18.071548723362724,1,11,4,0,0,0,-0.8087443817774708,0.8199494623891874,0.5265890341390445
2023-11-08,-0.9272183983616648,0.0,0,Apple market update,17.71425176957383,2,11,4,0,0,0,-0.783465447236465,0.2896521286954052,0.5265890341390445
2023-11-09,0.2404747812788389,0.0,1,Apple market update,17.80010537482663,3,11,4,0,0,0,-0.7947807798405344,-0.2344789569321701,0.5265890341390445
2023-11-10,0.5449026564437542,0.0,0,Apple market update,18.007184487331898,4,11,4,0,1,0,-0.6941465451915768,1.3564130441491762,0.5265890341390445
2023-11-13,-1.0772800241920912,0.0,1,Apple market update,17.591198266356486,0,11,4,1,0,0,-0.7321853228818529,-0.6044538409045762,0.5265890341390445
2023-11-14,0.819733818688356,0.0,1,Apple market update,17.911660173430448,1,11,4,0,0,0,-0.6693491141656376,0.8076169662567738,0.5265890341390445
2023-11-15,-0.2762132473734619,0.0,1,Apple market update,17.800607448204936,2,11,4,0,0,0,-0.6556262639862344,0.1108309347754089,0.5265890341390445
2023-11-16,0.048527831110732,0.0,0,Apple market update,17.812111834445673,3,11,4,0,0,0,-0.6151799687206245,0.480805818747815,0.5265890341390445
2023-11-17,-0.1567602867410779,0.0,1,Apple market update,17.74581937423727,4,11,4,0,1,0,-0.6156614722356916,-0.0803227552770009,0.5265890341390445
2023-11-20,-0.2221720185705726,0.0,0,Apple market update,17.65507256346583,0,11,4,1,0,0,-0.5737706664248814,0.4993045629464354,0.5265890341390445
2023-11-21,-0.5096990369084801,0.0,1,Apple market update,17.45662996840243,1,11,4,0,0,0,-0.5930308070275528,-0.3331389259914784,0.5265890341390445
2023-11-22,0.1178321122394037,0.0,0,Apple market update,17.494786571301724,2,11,4,0,0,0,-0.5771411910303492,0.1416621751064427,0.5265890341390445
2023-11-24,-1.2845528672064166,0.0,0,Apple market update,16.99557490752996,4,11,4,0,1,0,-0.6091611747822898,-0.505793871845268,0.5265890341390445
2023-11-27,1.2869954598230964,0.0,1,Apple market update,17.51811047950191,0,11,4,1,0,0,-0.6132539546603578,-0.129652739806655,0.5265890341390445
2023-11-28,-0.1245849825416611,0.0,0,Apple market update,17.463969004860132,1,11,4,0,0,0,-0.5988088492083539,0.1231634309078224,0.5265890341390445
2023-11-29,0.3098352862971533,0.0,1,Apple market update,17.577040874949343,2,11,4,0,0,0,-0.62336552847676,-0.4071339027859597,0.5265890341390445
2023-11-30,0.3428353120149093,0.0,1,Apple market update,17.703126130634413,3,11,4,0,0,0,-0.6096426782973569,0.1169971828416156,0.5265890341390445
2023-12-01,-0.1544876862176312,0.0,0,Apple market update,17.637713905051168,4,12,4,0,1,0,-0.5788264533330828,0.3451483612912661,0.5265890341390445
2023-12-04,-0.1189865457927474,0.0,1,Apple market update,17.5857280573627,0,12,4,1,0,0,-0.6219210179315595,-0.6599500735004371,0.5265890341390445
2023-12-05,1.0739950925871329,0.0,0,Apple market update,18.014641486051747,1,12,4,0,0,0,-0.5268240737058704,1.226921834758834,0.5265890341390445
2023-12-06,-1.2456220311811816,0.0,1,Apple market update,17.531268064123456,2,12,4,0,0,0,-0.55306601527701,-0.42563264698458,0.5265890341390445
2023-12-07,0.389244596124948,-3.469446951953614e-18,1,Apple market update,17.675770706145904,3,12,4,0,0,0,-0.5066009260730655,0.5486345474760895,0.5265890341390445
2023-12-08,0.3215727255012138,0.0,0,Apple market update,17.793441165660578,4,12,4,0,1,0,-0.4724141765033235,0.3821458496885068,0.5265890341390445
2023-12-11,0.3576925221596571,0.0,1,Apple market update,17.925461061545143,0,12,4,1,0,0,-0.5326021158866713,-0.8696025077514673,0.5265890341390445
2023-12-12,-0.3679668023914204,0.0,1,Apple market update,17.780067207228456,1,12,4,0,0,0,-0.4962486004991295,0.4129770900195406,0.5265890341390445
2023-12-13,0.7459810510045763,0.0,1,Apple market update,18.069763492643347,2,12,4,0,0,0,-0.4189672863309108,0.9556069198457364,0.5265890341390445
2023-12-14,-0.1189865457927474,0.0,0,Apple market update,18.017686595507353,3,12,4,0,0,0,-0.4153560099679104,-0.0248265226811399,0.5265890341390445
2023-12-15,1.5763401184559764,-3.469446951953614e-18,0,Apple market update,18.671738258122556,4,12,4,0,1,0,-0.4281158531171795,-0.2406452049983769,0.5265890341390445
2023-12-18,-2.04034854079823,0.0,1,Apple market update,17.836422066377864,0,12,4,1,0,0,-0.468080644867723,-0.5982875928383695,0.5265890341390445
2023-12-19,-0.8157492348974602,-3.469446951953614e-18,0,Apple market update,17.522085052325213,1,12,4,0,0,0,-0.4430424620842498,0.2588208883643714,0.5265890341390445
2023-12-20,0.648420123102295,0.0,0,Apple market update,17.771412659412366,2,12,4,0,0,0,-0.4933595794087286,-0.7339450502949184,0.5265890341390445
2023-12-21,-0.2917832233697439,0.0,0,Apple market update,17.654586477149827,3,12,4,0,0,0,-0.4969708557717296,-0.1234864917404483,0.5265890341390445
2023-12-22,-0.5780813938130084,0.0,0,Apple market update,17.430463588828104,4,12,4,0,1,0,-0.5227312938278024,-0.4133001508521664,0.5265890341390445
2023-12-26,-0.6476788907602299,-3.469446951953614e-18,1,Apple market update,17.180019784838255,1,12,4,0,0,0,-0.535731888734606,-0.2468114530645836,0.5265890341390445
2023-12-27,1.2554422956674935,0.0,1,Apple market update,17.688537005914377,2,12,4,0,0,0,-0.5333243711592714,-0.0433252668797603,0.5265890341390445
2023-12-28,-0.8960093521461989,-3.469446951953614e-18,0,Apple market update,17.343337683066583,3,12,4,0,0,0,-0.5232127973428694,0.0615009502457547,0.5265890341390445
2023-12-29,0.5906349947796532,0.0,0,Apple market update,17.56905589229277,4,12,4,0,1,0,-0.5480102283688086,-0.4071339027859597,0.5265890341390445
2024-01-03,-0.8956437676144798,0.0,0,Apple market update,17.88307472177044,2,1,1,0,0,0,-0.7451859177886558,-0.5366251121763018,0.5265890341390445
2024-01-04,0.5493059796802109,0.0,0,Apple market update,18.091948887149307,3,1,1,0,0,0,-0.8010403255364024,-0.8572700116190537,0.5265890341390445
2024-01-05,-0.3620994609467426,0.0,1,Apple market update,17.948750475929494,4,1,1,0,1,0,-0.8183744520788065,-0.3208064298590649,0.5265890341390445
2024-01-08,-0.122343949327613,0.0,0,Apple market update,17.895494177034,0,1,1,1,0,0,-0.7141289410668485,1.4180755248112438,0.5265890341390445
2024-01-09,-0.8369035010167106,0.0,1,Apple market update,17.573024842809552,1,1,1,0,0,0,-0.7239997631257176,-0.2159802127335498,0.5265890341390445
2024-01-10,0.2465637106789827,0.0,0,Apple market update,17.661242061347895,2,1,1,0,0,0,-0.6989615803422444,0.2773196325629917,0.5265890341390445
2024-01-11,0.1450920252461241,0.0,1,Apple market update,17.70994785730947,3,1,1,0,0,0,-0.7134066857942484,-0.2714764453294107,0.5265890341390445
2024-01-12,-0.4970498182229783,0.0,0,Apple market update,17.5162642583454,4,1,1,0,1,0,-0.7054618777956462,0.0368359579809276,0.5265890341390445
2024-01-16,1.1974414197799057,0.0,0,Apple market update,17.999131999819177,1,1,1,0,0,0,-0.7601125267557262,-0.8326050193542267,0.5265890341390445
2024-01-17,-0.8480694979548831,0.0,1,Apple market update,17.672388671643855,2,1,1,0,0,0,-0.7825024402063318,-0.3948014066535461,0.5265890341390445
2024-01-19,-0.311076631007661,0.0,1,Apple market update,18.04821029091344,4,1,1,0,1,0,-0.5711223970920144,0.8816119430512551,0.5265890341390445
2024-01-22,-0.3433483829297917,0.0,1,Apple market update,17.912084317013168,0,1,1,1,0,0,-0.5157494928593342,0.6781257568664317,0.5265890341390445
2024-01-23,-0.9095618131981816,0.0,0,Apple market update,17.561611225335124,1,1,1,0,0,0,-0.4849332678950601,0.3389821132250594,0.5265890341390445
2024-01-24,0.6158933531360399,0.0,0,Apple market update,17.797643429475237,2,1,1,0,0,0,-0.5013043874073309,-0.289975189528031,0.5265890341390445
2024-01-25,0.0757223441806867,0.0,0,Apple market update,17.819603973533187,3,1,1,0,0,0,-0.5090084436483993,-0.1789827243363092,0.5265890341390445
2024-01-26,-0.5312293369224533,0.0,0,Apple market update,17.613109901216994,4,1,1,0,1,0,-0.5506584977016756,-0.6291188331694033,0.5265890341390445
2024-01-29,0.1629788592429374,0.0,0,Apple market update,17.66875126470606,0,1,1,1,0,0,-0.5672703689714795,-0.2961414375942378,0.5265890341390445
2024-01-30,0.4518961026833542,0.0,0,Apple market update,17.838348395187147,1,1,1,0,0,0,-0.6549040087136342,-1.2580761359224937,0.5265890341390445
2024-01-31,-9.616486604598614e-05,0.0,1,Apple market update,17.831313248195315,2,1,1,0,0,0,-0.7415746414256549,-1.2704086320549075,0.5265890341390445
2024-02-01,0.4200764323516345,0.0,0,Apple market update,17.988133210299278,3,2,1,0,0,0,-0.6830719643450407,0.7459544855947061,0.5265890341390445
2024-02-02,1.1402029326410708,3.469446951953614e-18,1,Apple market update,18.44587762937582,4,2,1,0,1,0,-0.7071471400983798,-0.4071339027859597,0.5265890341390445
2024-02-05,-1.0024537139559266,0.0,1,Apple market update,18.05926315715533,0,2,1,1,0,0,-0.6635710719848359,0.5301358032774692,0.5265890341390445
2024-02-06,-1.2153660403460167,0.0,1,Apple market update,17.588060002431344,1,2,1,0,0,0,-0.6250507907794935,0.456140826482988,0.5265890341390445
2024-02-07,0.5420952152914128,0.0,0,Apple market update,17.794051393155655,2,2,1,0,0,0,-0.6224025214466266,-0.0371590188135535,0.5265890341390445
2024-02-08,-0.6887336027519991,0.0,1,Apple market update,17.52815539004134,3,2,1,0,0,0,-0.6484037112602324,-0.4317988950507867,0.5265890341390445
2024-02-09,0.2702705824709817,0.0,0,Apple market update,17.625616024991423,4,2,1,0,1,0,-0.630106577687695,0.1786596635036834,0.5265890341390445
2024-02-12,-0.1870819275024988,0.0,0,Apple market update,17.547973813296938,0,2,1,1,0,0,-0.6705528729533048,-0.6291188331694033,0.5265890341390445
2024-02-13,0.7763328283716698,0.0,0,Apple market update,17.8502732014411,1,2,1,0,0,0,-0.7208699902777835,-0.770942538692159,0.5265890341390445
2024-02-14,-0.0716831906239336,0.0,0,Apple market update,17.81610291111513,2,2,1,0,0,0,-0.7420561449407218,-0.370136414388719,0.5265890341390445
2024-02-15,0.479053036489883,0.0,0,Apple market update,17.996560215554354,3,2,1,0,0,0,-0.74903794590919,-0.1728164762701024,0.5265890341390445
2024-02-16,-0.7101495402205514,0.0,0,Apple market update,17.7225712916621,4,2,1,0,1,0,-0.7858729648117988,-0.5921213447721627,0.5265890341390445
2024-02-20,0.214741303075975,0.0,1,Apple market update,17.798282776940614,1,2,1,0,0,0,-0.80368859486927,-0.3269726779252717,0.5265890341390445
2024-02-21,-0.6736197053593662,0.0,1,Apple market update,17.538100402983837,2,2,1,0,0,0,-0.7856322130542657,0.1848259115698901,0.5265890341390445
2024-02-22,0.6116425865810494,0.0,0,Apple market update,17.7723577974567,3,2,1,0,0,0,-0.7367596062749873,0.616463276204364,0.5265890341390445
2024-02-23,-0.373846904732781,0.0,0,Apple market update,17.62482953835907,4,2,1,0,1,0,-0.7808171779035974,-0.690781313831471,0.5265890341390445
2024-02-26,-0.2438837084860336,0.0,1,Apple market update,17.52584326164173,0,2,1,1,0,0,-0.8133186651706051,-0.5366251121763018,0.5265890341390445
2024-02-27,0.7335184003170759,0.0,0,Apple market update,17.810382809051283,1,2,1,0,0,0,-0.7781689085707305,0.4253095861519541,0.5265890341390445
2024-02-28,-0.2574766356081646,0.0,0,Apple market update,17.70638961733029,2,2,1,0,0,0,-0.8070591194747372,-0.4811288795804409,0.5265890341390445
2024-02-29,2.3374356842992423,0.0,0,Apple market update,18.733172014881045,3,2,1,0,0,0,-0.8231894872294747,-0.3023076856604446,0.5265890341390445
2024-03-01,-1.5708691502629977,0.0,0,Apple market update,18.11365411287493,4,3,1,0,1,0,-0.8489499252855474,-0.4441313911832003,0.5265890341390445
2024-03-06,-0.8491519457644625,0.0,0,Apple market update,18.043623790908224,2,3,1,0,0,0,-1.1002947601504076,-0.4379651431169935,0.5265890341390445
2024-03-07,0.1362115715287171,0.0,1,Apple market update,18.088908857357907,3,3,1,0,0,0,-1.1031837812408083,-0.1173202436742415,0.5265890341390445
2024-03-08,0.176349669836071,0.0,1,Apple market update,18.149750912533456,4,3,1,0,1,0,-1.0620152307025983,0.5548007955422963,0.5265890341390445
2024-03-11,-0.6138641084881263,0.0,1,Apple market update,17.91217743818395,0,3,1,1,0,0,-1.0138648791959202,0.6534607646016046,0.5265890341390445
2024-03-12,0.0046606795802619,0.0,0,Apple market update,17.906940894619655,1,3,1,0,0,0,-1.0023087948343177,0.0984984386429953,0.5265890341390445
2024-03-13,-0.3289903681901877,0.0,1,Apple market update,17.77610848535129,2,3,1,0,0,0,-1.0523851604012624,-0.8202725232218131,0.5265890341390445
2024-03-14,0.8391743488153393,0.0,0,Apple market update,18.104784378734298,3,3,1,0,0,0,-1.0078460852575852,0.5979645320057437,0.5265890341390445
2024-03-15,1.2649013528357456,0.0,1,Apple market update,18.617502504485824,4,3,1,0,1,0,-1.0167539002863208,-0.209813964667343,0.5265890341390445
2024-03-18,-1.2284769311193402,0.0,1,Apple market update,18.14102240838894,0,3,1,1,0,0,-0.9907527104727144,0.3204833690264391,0.5265890341390445
2024-03-19,-0.8157492348974602,0.0,1,Apple market update,17.826748853771875,1,3,1,0,0,0,-0.9344167992099008,0.7644532297933264,0.5265890341390445
2024-03-20,-0.0686747452483381,0.0,0,Apple market update,17.79375381338098,2,3,1,0,0,0,-0.8725435975238195,0.8322819585216009,0.5265890341390445
2024-03-22,-1.037218986618717,0.0,0,Apple market update,18.080442840097607,4,3,1,0,1,0,-1.0249394600424562,0.2526546402981646,0.5265890341390445
2024-03-25,-0.7011516923444634,0.0,0,Apple market update,17.809819310494166,0,3,1,1,0,0,-1.0591262096121974,-0.5859550967059559,0.5265890341390445
2024-03-26,0.1627349182069894,0.0,1,Apple market update,17.86535276769953,1,3,1,0,0,0,-1.0863311582134705,-0.4872951276466477,0.5265890341390445
2024-03-27,0.1460763020025901,0.0,0,Apple market update,17.914399794160158,2,3,1,0,0,0,-1.0003827807740502,1.2330880828250408,0.5265890341390445
2024-03-28,0.2404747812788389,0.0,0,Apple market update,18.00019388721323,3,3,1,0,0,0,-1.043958848887594,-0.7277788022287116,0.5265890341390445
2024-04-01,-0.9106628669263556,0.0,0,Apple market update,17.649366617044787,0,4,2,1,0,0,-1.078627101972402,-0.5982875928383695,0.5265890341390445
2024-04-02,0.1862586949764869,-3.469446951953614e-18,1,Apple market update,17.71403285761041,1,4,2,0,0,0,-1.1070358093613424,-0.505793871845268,0.5265890341390445
2024-04-03,-0.0705887293297587,0.0,0,Apple market update,17.68026795749322,2,4,2,0,0,0,-1.0875349170011377,0.2218233999671307,0.5265890341390445
2024-04-04,0.3242713654843508,0.0,1,Apple market update,17.799005511428202,3,4,2,0,0,0,-1.1075173128764095,-0.3763026624549258,0.5265890341390445
2024-04-05,-0.6290361079574338,0.0,0,Apple market update,17.55567233015552,4,4,2,0,1,0,-1.0892201793038714,0.2033246557685104,0.5265890341390445
2024-04-08,-0.2941870285341391,-3.469446951953614e-18,1,Apple market update,17.43786287495391,0,4,2,1,0,0,-1.1161843761476111,-0.4872951276466477,0.5265890341390445
2024-04-09,0.3379319622947632,0.0,0,Apple market update,17.562040828279326,1,4,2,0,0,0,-1.0870534134860708,0.3698133535560932,0.5265890341390445
2024-04-10,0.427122039483405,0.0,1,Apple market update,17.72170261641496,2,4,2,0,0,0,-1.1323147439023482,-0.7586100425597455,0.5265890341390445
2024-04-12,0.3023497611535166,0.0,0,Apple market update,18.4372516942166,4,4,2,0,1,0,-0.9231014666058316,0.456140826482988,0.5265890341390445
2024-04-15,-0.8412216488025391,0.0,0,Apple market update,18.1132285372765,0,4,2,1,0,0,-1.0150686379835874,-1.4245648337100765,0.5265890341390445
2024-04-16,0.0246234535516309,0.0,0,Apple market update,18.115665326615694,1,4,2,0,0,0,-1.0940352144545396,-1.2580761359224937,0.5265890341390445
2024-04-17,-0.9609252163800008,0.0,0,Apple market update,17.745397076527258,2,4,2,0,0,0,-1.1270182052366136,-0.5736226005735424,0.5265890341390445
2024-04-18,-0.4226089673303587,0.0,0,Apple market update,17.579564759667488,3,4,2,0,0,0,-1.149889622202286,-0.42563264698458,0.5265890341390445
2024-04-19,1.140058198653613,0.0,1,Apple market update,18.037212926633117,4,4,2,0,1,0,-1.198521477224031,-0.82643877128802,0.5265890341390445
2024-04-22,-0.9036951149035732,0.0,1,Apple market update,17.689133654087478,0,4,2,1,0,0,-1.1785390813487595,0.240322144165751,0.5265890341390445
2024-04-23,0.0942386731960277,0.0,1,Apple market update,17.718246592667263,1,4,2,0,0,0,-1.1532601468077532,0.3204833690264391,0.5265890341390445
